,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
498,"Do baby's immunizations start at 8 weeks of age or 2 calendar months of age? thanks
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,"can a 90 year old man with a low income get imunized for shingles at no cost?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500,"can I receive a tetanus booster without other vacinations? My last one was 2004.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,"Where can I find the vaccination schedule for those born in 1977?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,"I am 67 years old & grew up in NSW. I remember receiving both oral & injected vaccines as a primary & secondary school age child. Would measles vaccines been routinely offered then?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,"What if I lost my baby's BC Health Passport? Can I still get a record from his doctor who gave him the immunization?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,"We are moving to BC.  What immunizations are required to enter Canada/BC? 
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,"Do vaccines contain formaldehyde
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
506,"I lost my immunity because of a low white blood cell count from clyndamyacine antiobiotic. Is it possible to be able to have vaccinations now?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,"My daughter had her first set of gr. 6 vaccines last week. She spent the next day achy and vomiting. Is this a normal reaction?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,"I was born in 1947 and had a shot of vaccines in my left arm in school, but I don't know what they were for. It seems like everyone had this shot.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,"Why for someone over 65 if they the get the enhanced flu shot instead of the standard vaccine the full cost not just the difference between the two must be paid?
",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510,"My son, 9 has his shots including his kindergarten chicken pox. His doc suggested I look into the need for a chicken pox booster. Is a secondary chicken pox vaccine recommended?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,"I have a 6th grader daughter and she missed her shot because shes away that day when the public health nurse went to their school.What do i need to do now?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
512,"Can you get Fluzone or Fluad with the fluviral vaccine ?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
513,"If I have an immunocompromised, but healthy, child in school how do I find out if other children have up to date vaccination schedules in order to protect my child to the best of my ability?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,"Does pharma care cover shingles vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
515,"I was offered the TDaP by my OB (I'm pregnant) and together we looked up the insert for Adacel (Cdn brand of TDaP) and saw it listed as Pregnancy Category C. Why should I accept the vaccine if the manufacturer itself seems its safety questionable for my baby?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,"I had Hepatitis B vaccine injection in South Korea (June&August,2018). So I was wondering where can I get my third injection in Vancouver. I don't have neither PR Card/citizenship.
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
517,"My DR wrote me a prescription to get a Prevnar 13 2.2 ug/0.5ml because I'm undergoing Chemo Treatments and over 65yrs. I paid $127.92. How do I get reimbursed. Thanks 
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
518,"What happens when we refuse to vaccinate our children? 
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,"How effective are the shingles vaccines?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
520,"Who (which drug company) is supplying the flu shot serum for the general public 2019.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,"I am being hired by Interior Health and I require records of my school age immunizations. I am from Burnaby originally and was born in 1964. I know I had all required immunizations. Where can I find copies? I have lived in Kelowna for 10 years.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,"If the teachers and school staff are not required to submit their own vaccination records, then are they also asked to go home for up to several weeks in the case of an outbreak?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523,"If my GP gives me a prescription for Bexsero (Men B vaccine) and I bring the vial with me to my son's 6 month shots, would the public health nurse be able to administer it? Or does my GP need to administer it? (We're in White Rock)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
524,"Where can I take TB test/Chest X-ray for my conditional requirements to study health care assistant program and now I am living in Surrey?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
525,"Can someone with suppressed immune system be effected by 1 year olds chicken pox vaccination
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,"Who can administer a flu shot, what training is required
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
527,"My daughter (6 years old) had the first dose of Ambirix (hepatitis A and B combined) 14 months ago. As it is 14 months past her first dose of Ambirix, local pharmacy decided to let her restart a 3-dose course with Twinrix again. Is this necessary? What should we do?
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,"Dear nurse, I now need a record for my baby to apply the school. Is there any other way to obtain the record excepting calling the record section.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,"How many physical shots does it take to get all required kindergarten vaccines
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,"My girls are 5, can I get a flu shot at a pharmacy?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,"If my 2yr old is up to date on his vaccines should I bring him in for a second MMR now in light of the outbreak?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
532,"If I am on premium assistance, is the shingrix shingles vaccine covered?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
533,"If these vaccines are mandatory...why are they subject to change? How can you claim they are safe, IF they are consistently monitored for safety & subject to change? Realistically these vaccines change every 10-15 years and you don't know the affect it will have in adult years.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,"Is there a conscious objector form?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535,"is there a blood test to check if i am immune to chickenpox, i think i had the vaccine 30 years ago
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,"Why is there no comments about getting tested after having the Vaccine for Hepatitis A & B to find out if it took? My wife and I had to be re-vaccinated, the first vaccine didn't take?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
537,"I took a party pill. Is it going to affect my vaccination?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
538,"How much is HPV vaccine per dose? Does the price vary across stores/pharmacies? How much more would be considered ""reasonable/legal""?
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
539,"I want to enroll in an MD program, but I have VAX sensitivities. Is there exemptions to this? I don't think risking my health for flu shots would prevent me from providing medical care to others...
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,"My 11 month old son is up to date with all his immunizations. We would like to have his 1 year old shots taken one week before his birthday. Is this possible?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,"What vaccines were available for people born back in 1982? I don't have my health record anymore and want to find out.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
542,"I think my sons (born in 1992 and 1993)only got one dose of mumps vaccine, since the addition of a second dose was instituted in 1996. Maybe they got another in gr. 6 in BC?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
543,"What year was a 15 year old were born
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
544,"If they are said to be proven safe, there would have to be a double blind placebo controlled study but I can not find anything anywhere. Should this information not be available?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545,"Is full childhood immunization necessary for a healthy population?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,"immunization poster how does the stand go together
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,"32 year old male recent immigrant from Mexico. No immunization history and would like to get full vaccine protection especially for measles due to family contact with newborn.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,"When will flu shots be available at Shoppers in Dawson Creek
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,"What do I need to bring other than my infants care card when getting immunized?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,my 20 year old daughter has recently had a hep b surface antibody titre done for school. It was ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,"How long does it take to enter the vaccination record of a baby who's less than a year old into the system? Can we schedule the shots by producing the record of vaccination while we wait to avoid delays in vaccination schedule?
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,"Can my 3 month old have the measles vaccine? We are traveling to an area with a known outbreak.
",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
553,"I need my immunization records from when I was a baby. I got my shot in Cranbrook up until age 1.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,"I am a first aid attendant at my job, do I qualify for a free Hep B immunization? If so, are there forms I need to get it free?
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,"What year did mumps vaccinations start in BC? I was born in 1964.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556,"I had high dose chemotherapy and an autologous stem cell transplant in 2005 in the UK. I am an adult born in 1965 and although I had the measles as a child, all my natural immunity was lost with cancer treatment. I have not had the MMR vaccine since my treatment. Should I get it now?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,"Hi - I am a 55 year old female who will be travelling to Vietnam in 2 months. I would have received MMR vaccination as a child, probably pre-1970. Do I need to have another MMR?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
558,"1. Where can I get preservative-free flu shot in Vancouver or Burnaby? 2. If my doctor's office does not offer preservative-free flu shot, can it special order it?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
559,"I have pulmonary fibroses-- can I get Prevnar 13 shot with no cost??
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,"My daughter is 17 and immunized today at Kal for meningitis. Our son is 19 and we were told at the school he should also be immunized. Do we just pop in? make an apmt? Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
561,"Hi, we are planning to travel to South America when our new born will be around 3mths. Where can I find info and program for his vaccination
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
562,"If I had 1 or 2 shots for Twin Rix but did not complete the series am I protected? Should I start over or just get the missing shots?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,"Does the West Vancouver clinic offer a measles vaccination for adults?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
564,"How much does the pneumonia vaccine cost, please? How much does the meningitis vaccine cost? Thanks.
",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,"Hey there! Was wondering what the process of scheduling a vaccine is? I'm particularly inquiring about the HPV vaccine.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,"my daughter has the vaccine for meningite C and pneumococcal conjugate. Should she take the meningococcal quadrivalent Conjugate
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,"is agriflu vaccine the best flu vaccine for seniors?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,"How many doses of intramuscular influenza vaccine does a 9 month old baby need this year?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,"how do i update my address
",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
570,"Can rabies vaccine decrease or demage the white blood cell
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
571,"Hello, I am wondering if you might have access to my daughter's immunization history? I know that she is up to date, however, her health passport was not filled out each time.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,"Hi there. My 16 year old daughter is going to Xonca Guatemala in March and I'm wondering what kind of shots she will require. Xonca is in the north in a mountain region. Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
573,"Looking for a book called Babys Best Chance...Can you please advise where I can get this book. Thank You.
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
574,"Where can I get the Flu Zone High Dose vaccine in Campbell River, BC?
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
575,"Can a 20 yr old living in Kelowna (my son) get the meningococcal vaccine if he pays for it? Is there a clinic in Salmon Arm where he will be for the holidays?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,"Hi I am 31 yo. I work as a Care aide at a seniors facility and I am also in nursing school. I need Hep B and Varicella vaccines. I can get those for free right? Thanks
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,"My husband has a serious lung condition and I have health issues. We need the high dose flu shot 2019-2020 but it's not available until December. What would you advise? Should we risk waiting or take the currently available regular flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,"How many needles will my child need she's 5
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,"Do parents have right to know if their child is exposed to unvaccinated classmates?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
580,"Tetanus booster, subsequently developed severe inflammation CPR 129 arm immobilized by pain Rheumatologist has ordered a CT Scan of the arm. Who makes Tetanus? Could be bad batch
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,"Work Safe BC has recommended that all employees in our workplace should get a Hepatitis B Vaccine. Is there a program available to have someone come to our workplace to immunize?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,"Do we just show up for a free vaccine to the Shopper's Drug Mart on Hwy. 33 between their posted hours? It says 'drop in'.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
583,"I was born in the 1970s in BC and I am wondering if I would have had the MMR vaccination as routine. Unfortunately, my mom passed so I can't ask her and I honestly don't remember.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
584,"I have 2 daughters,one got the Meningococcal vaccine recently at school,the other is 20 years and not in school.I live in the Okanagan, should I be getting the vaccine for her too?
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,"I missed HPV Vaccine by 1 YEAR (I was born in 1993) in school and the free catch-up program 2012-2015 (my doctor never told me) so now I'm not eligible to get it for free anymore?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,"Hi. I have 2 grandaughters that have not vaccinated since 2 years old. One is 6 the other one is 8. Where can i go to get them vaccinated? thanks
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
587,"When can the general public attend a clinic. All seem to be children and families only.
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
588,"I have an work permit and I just had an interview they require getting hep A vaccine but I don't have insurance since I'm from the states
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,"do I need ID to get a copy of my childs vaccination history?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,"A WATER MAIN BROKE OUTSIDE OUR WORKPLACE AND WE HAVE NO WATER. DO WE HAVE TO CONTINUE TO WORK?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
591,"When can I get my second shingle shot
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
592,"If I am not comfortable with the vaccine schedule Can we adjust it so that my baby is not receiving so much all at once I don't agree with giving so many vaccinations all at once, babies brains and bodies are still developing and injecting chemicals into them just seems wrong to me.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
593,"I have a compromised immune system due to medications I take, I'm almost finished fighting off a chest infection and still have a cough and cold symptoms, can I get a flu shot?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,"We're mmr vaccinations given in 2 doses back in 1986? My son cannot find his records and is living in New Zealand where there is an outbreak of mumps. I am 99% sure he had 2 shots.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
595,"Can a grandparent take a child to a HU for vaccinations with the parents written approval? My grandson is overdue for his MMR and lives in Vancouver BC! I am a GP too. Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
596,"If I have just had pneumonia can I get the vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,"Hi, i would like to make an vaccine appointment for my 18 months baby. How can i make an appointment or can I just walk in to the health centre?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,"I currently have shingles. I understand that it is recommended to wait 1 yr before getting the Shingrix vaccine. Do I need to wait before getting the Prevnar/pneumococcal vaccine?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
599,"I'm a 27 year old female and a PR. I have suffered from wheezing since childhood and can't go without using my inhaler everyday. Am I eligible for free flu shots?
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600,"Where do I get my kids Booster for Hep A?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,"How do you opt out of child immunization?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,"Where do I get a bat tested for rabies?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
603,"I will be taking a cruise to Mexico in Dec with my 7 month old son. Other then his 2,4,6 month shots does he need anything more
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
604,"i was late on getting my sons 12 month shots he got them at 15 months. he is now 18 months and i was wondering if he can get his shots now or do we have to wait a couple months
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,"My child has needle phobia. I 've tried all the strategies available that I know about, including a 5 week therapy session with a psychologist through Children's Hospital. Options?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,"Can I get a free flu shot in Kelowna if my Health Card is from Ontario
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,"May I ask when begin to take flu vaccine for kerrisdale area? thanks.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,"my daughter needs her grade 6 shots (age 12) is the hpv9 replacing hpv4? Has meningococcal c changed to a 4 strain vaccine given in grade 9 and nothing in gr 6?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
609,"I volunteer with an organization doing hands-on work with inner city drug addicts and the homeless. We have close contact w/people (blood and fluid). We also work side by side with recovering addicts preparing and serving meals to 300 people per day. Can I be vaccinated for Hep A for free?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,"Is it mandatory for my children to be vaccinated? Even if I have very strong convictions against getting them vaccinated! They suffer already from autism and ADHD.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,"Hi I am wondering where the records of school based immunizations are found Also The hep b vaccine was universally given to newborns in what year?
",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
612,"I understand that you need to wait a minimum of 8 weeks after getting PNEU-C-13 before getting PNEU-P-23. Is there a maximum time between the the 2 shots?
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
613,"Is it possible to get the third Hep B vaccine earlier than 6 months? I need it for a school program due August 2019. My first Heb B shot was on April 7th. When's the earliest I could finish the Heb B series?
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,"is there a central source for records of what vaccinations one has had?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,"When can I receive flu shot for my 6 month old daughter?
",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,"Should nurses be getting the Pneumonia vaccine ? thank you
",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
617,"I live in Burnaby, but I prefer to go to the New Westminster health unit. Is this possible?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
618,"A recent study showed men with 5+ partners who perform unprotected oral sex have a higher risk of HPV-induced oral cancers. I am 38, male, sexually active, I never have used protection when giving oral sex. Can I get the HPV vaccine?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,"I need to get vaccinated for Hepatitis A before I travel abroad. I'm currently an exchange student living in Vancouver for 1 year studying. How much will this cost?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,"I would like to know what vaccinations were given to children born in 1961 in British Columbia?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,"How often should you get tested for TB? I heard every 10 years but wondering if that is correct?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
622,"My pharmacist is uncertain how much I should pay for flu vaccine for myself and school-age children as we don't seem to be covered. Please advise.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,"Does blue crossor MSP cover the cost of shingrix for seniors over 70 and can it be given at a pharmacy ?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
624,"Does this clinic do TB skin tests? The Westshore health clinic in Victoria BC?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
625,"How do I find out which location still have flu vaccinations available...its seems as if there is none left...been calling around. in Victoria
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,"I received a booster for Rubella at the pop-up immunization clinic at UBC during the Rubella outbreak of 1997. Would that have been Rubella only, or the full MMR?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
627,"Hello, I am travelling this winter and trying to find a Hep B booster. Do you have any in stock right now? Thank you 
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
628,"I have never had the flu in my life (in my 40s) so I haven't ever bothered with getting a flu shot. I have a good friend with a suppressed immune system. Should I get one in order to be around her? Is it possible to pass on the flu even if I'm never sick with it?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,"My infant is a few days over 20 weeks and has not yet been immunized with rotavirus. Can my infant still begin the first set of immunizations for rotavirus? Can I purchase it?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,"I am taking Humira. Can I now get a TB skin test?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
631,"I am breast and bottle feeding, and baby is 8 weeks old. when is immunity built after giving the two months vaccine? we are traveling soon.
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,"Correct phone number for Quesnel Community Health please.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
633,"I am interested in getting the Shingles vaccine. Is this a vaccine that you do, or can you advise on where I should go (GP?). I understand that there is a cost for it.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
